cid,smiles,ik
16211417,CCCCCCCCCCCCN1C=C[N+](=C1)C.[I-],RQVJLVQTNZVVRZ-UHFFFAOYSA-M
53316406,CCN1C=C[N+](=C1)C.CCOP(=O)([O-])OCC,HQWOEDCLDNFWEV-UHFFFAOYSA-M
18506491,[B-](F)(F)(F)F.CCCCCCCCCCCCCCCCN1C=C[N+](=C1)C,WXCIBNGOVJQXTI-UHFFFAOYSA-N
60196375,CCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,IEKPEVWFUIKZFI-UHFFFAOYSA-N
10411334,CCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,RCNFOZUBFOFJKZ-UHFFFAOYSA-N
60196379,CCCCCCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,AEZLAQZYZLLTIV-UHFFFAOYSA-N
2734229,CCCCCCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],SDXDXENAFAXVMX-UHFFFAOYSA-M
11074101,CCCC[N+]1=CC=C(C=C1)C.[Cl-],YTSDTJNDMGOTFN-UHFFFAOYSA-M
11254899,CCCC[N+]1=CC=C(C=C1)C.F[P-](F)(F)(F)(F)F,XBSZSSGZQFAUPF-UHFFFAOYSA-N
15927,CC[N+]1=CC=CC=C1.[Br-],ABFDKXBSQCTIKH-UHFFFAOYSA-M
60196397,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)[O-],UIWFKZBONQGUDI-UHFFFAOYSA-M
14425,CCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,RPWFJAMTCNSJKK-UHFFFAOYSA-N
21534,C(C(=O)[O-])S.[NH4+],ZZTCCAPMZLDHFM-UHFFFAOYSA-N
7115,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=CC=C3,XJKSTNDFUHDPQJ-UHFFFAOYSA-N
75628,CC(C)C1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C(C)C)OC3=CC=C(C=C3)C(C)C,ANVREEJNGJMLOV-UHFFFAOYSA-N
22882,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)[O-])[O-])Cl)Cl.[Na+].[Na+],FNYZFZRGBBCWBI-UHFFFAOYSA-L
13530,C(C(=O)C(Cl)Cl)Cl,ZWILTCXCTVMANU-UHFFFAOYSA-N
51040,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,XNEFYCZVKIDDMS-UHFFFAOYSA-N
71027,C1=CC=C(C=C1)C(=CC=O)C2=CC=CC=C2,MWAFWBDWAWZJGK-UHFFFAOYSA-N
66062,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC.Cl,NZFNXWQNBYZDAQ-UHFFFAOYSA-N
155819421,C[C@H]1/C=C\C=C(/C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)[O-])\C.[Na+],YVOFSHPIJOYKSH-JMSFQLJYSA-M
15412,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,PGAXJQVAHDTGBB-UHFFFAOYSA-N
256687,COC(=O)C1=CC=C(C=C1)CBr,NLWBJPPMPLPZIE-UHFFFAOYSA-N
67589,C1=CC=C(C=C1)C(=O)CC(=O)C(F)(F)F,VVXLFFIFNVKFBD-UHFFFAOYSA-N
68297,C1=CC=C(C=C1)NC2=CC=CC=C2N,NFCPRRWCTNLGSN-UHFFFAOYSA-N
104677,C1=CC(=C(C=C1SC#N)[N+](=O)[O-])N,QUWHIBBGKKRYFW-UHFFFAOYSA-N
4788,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,VGEREEWJJVICBM-UHFFFAOYSA-N
27882,CC1=C(C=C(C=C1)N)OC,ONADZNBSLRAJFW-UHFFFAOYSA-N
11764,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=CC=C2)[N+](=O)[O-],AVCSMMMOCOTIHF-UHFFFAOYSA-N
6528,CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,OJUZRFGUKHQNJX-UHFFFAOYSA-N
7571,COC1=CC=C(C=C1)NC2=CC=C(C=C2)OC,VCOONNWIINSFBA-UHFFFAOYSA-N
16719,C1=CC=C2C(=C1)C(=CC=C2N)N,OKBVMLGZPNDWJK-UHFFFAOYSA-N
11796,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)O,GCDBEYOJCZLKMC-UHFFFAOYSA-N
2737408,CC(C)(C)OC(=O)C1=CC(=CC=C1)N,YGIRNXMYJLWFLH-UHFFFAOYSA-N
17279,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C#N,CWFIYYOQYVYBPW-UHFFFAOYSA-N
17599,C1=CC=C2C(=C1)C3=C4C2=CC=CC4=C(C=C3)N,VHGJAFIHUSTRGB-UHFFFAOYSA-N
17819,CC1=C(C=CC(=C1)O)N,QGNGOGOOPUYKMC-UHFFFAOYSA-N
95717,C1CC2=C(C=C3C=CC4=C5C3=C2C=CC5=CC=C4)C(=O)C1,AIGDHFJPKNZUOR-UHFFFAOYSA-N
135408753,C1=CC=C2C(=C1)C(=O)NC=N2,QMNUDYFKZYBWQX-UHFFFAOYSA-N
10607,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,YJGVMLPVUAXIQN-XVVDYKMHSA-N
11309,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Br,RSQXKVWKJVUZDG-UHFFFAOYSA-N
69908,CC(=O)C1=CC2=C(C=C1)C3=CC=CC=C3C2,IBASEVZORZFIIH-UHFFFAOYSA-N
6724,C1=CC2=C3C(=C1)C(=O)C(=O)C3=CC=C2,AFPRJLBZLPBTPZ-UHFFFAOYSA-N
3884,CC(=CCC1=C(C2=CC=CC=C2C(=O)C1=O)O)C,CWPGNVFCJOPXFB-UHFFFAOYSA-N
7018,C1C2=CC=CC=C2C(=O)C3=CC=CC=C31,RJGDLRCDCYRQOQ-UHFFFAOYSA-N
74867,CC(=O)C1=CC2=C(C=CC3=CC=CC=C32)C=C1,JKVNPRNAHRHQDD-UHFFFAOYSA-N
74062,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2Br,ZIRVQSRSPDUEOJ-UHFFFAOYSA-N
78490,C1=CC=C2C(=C1)C(=NN=C2Cl)Cl,ODCNAEMHGMYADO-UHFFFAOYSA-N
14586,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,KEQZHLAEKAVZLY-UHFFFAOYSA-N
73848,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2CO,JCJNNHDZTLRSGN-UHFFFAOYSA-N
9164,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,RAASUWZPTOJQAY-UHFFFAOYSA-N
15529,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)O,BEYOBVMPDRKTNR-UHFFFAOYSA-N
1539,C1C2=CC=CC=C2C3=C1C=C(C=C3)N,CFRFHWQYWJMEJN-UHFFFAOYSA-N
14589,C1CC2=CC=CC=C2C(=O)C3=CC=CC=C31,BMVWCPGVLSILMU-UHFFFAOYSA-N
5377323,C1=CC=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)[N+](=O)[O-],WDZGGAFMGIOIQS-DHZHZOJOSA-N
70425,CC(C)(C)C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,ULGAVXUJJBOWOD-UHFFFAOYSA-N
34697,CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2,RYUJRXVZSJCHDZ-UHFFFAOYSA-N
26176,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,KVMPUXDNESXNOH-UHFFFAOYSA-N
6527,CC1=CC=CC=C1OP(=O)(OC2=CC=CC=C2C)OC3=CC=CC=C3C,YSMRWXYRXBRSND-UHFFFAOYSA-N
7263,C1=CC(=C(C=C1Cl)N)N,BXIXXXYDDJVHDL-UHFFFAOYSA-N
8425,C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,NCKMMSIFQUPKCK-UHFFFAOYSA-N
10680,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,VHBFFQKBGNRLFZ-UHFFFAOYSA-N
7381,CC(C)(C)C1=CC(=C(C=C1)O)O,XESZUVZBAMCAEJ-UHFFFAOYSA-N
6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,IISBACLAFKSPIT-UHFFFAOYSA-N
3220,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,RHMXXJGYXNZAPX-UHFFFAOYSA-N
10868,C1CCC(CC1)N=C=NC2CCCCC2,QOSSAOTZNIDXMA-UHFFFAOYSA-N
16682746,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,APQHKWPGGHMYKJ-UHFFFAOYSA-N
7564,C1=CC=C(C=C1)NC2=CC=C(C=C2)N,ATGUVEKSASEFFO-UHFFFAOYSA-N
7247,CC1=CC(=C(C=C1)C)C,GWHJZXXIDMPWGX-UHFFFAOYSA-N
7471,CC1=CC=C(C=C1)N(C)C,GYVGXEWAOAAJEU-UHFFFAOYSA-N
31357,CCCCOP(=O)(OCCCC)OCCCC,STCOOQWBFONSKY-UHFFFAOYSA-N
7813,CC1=CC=C(C=C1)N,RZXMPPFPUUCRFN-UHFFFAOYSA-N
3286,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,RIZMRRKBZQXFOY-UHFFFAOYSA-N
137319701,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=C\2/C(=O)NC(=N)S2.CS(=O)(=O)O,BAZGFSKJAVQJJI-CHHCPSLASA-N
9865514,CC1=CC2=C3C(=C1)C(=N[C@H](C(=O)N3CC2)NC(=O)C4=CC=NC=C4)C5=CC=CC=C5,KYFWUBJMTHVBIF-QFIPXVFZSA-N
9799979,CCC1=NN(C2=C1C=CC(=C2)C3(CCC(CC3)C(=O)O)C#N)C4CCCCC4,PRUGWHGQBHEDAX-UHFFFAOYSA-N
9831581,CCOC1=NC2=C(C=C1)NC=C(C2=O)C(=O)NCC3=CC=CC=C3,DGFVZQGXKQCQGK-UHFFFAOYSA-N
10483134,CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C.Cl,LVCMHQCPNBYOGQ-UHFFFAOYSA-N
15981450,CC1=CC2=C(C=C1C(F)(F)F)N(CC2)C(=O)NC3=CN=C(C=C3)OC4=C(N=CC=C4)C.Cl,OOOGUILTDUSZPA-UHFFFAOYSA-N
153939,C1[C@H](C2=C(O1)C=C(C=C2)OCC3=CC=CC=C3)N(C(=O)N)O,FYAQEFBDKOWIIL-CQSZACIVSA-N
9931156,C1=CC=C(C=C1)OC2=NC=CC(=N2)C3=C(N=CN3C(CO)CO)C4=CC=C(C=C4)F,ZDKIAVFEUPUCMR-UHFFFAOYSA-N
10233356,CCC1=C(C=CC(=C1)SCC2=C(N=C(S2)C3=CC=C(C=C3)C(F)(F)F)CN4CCN(CC4)C5=CC=C(C=C5)OC)OCC(=O)O,CESIUPFUCGHEPP-UHFFFAOYSA-N
53316396,C1=CC(=CC(=C1)C2=N[N-]C(=N2)C(=O)N)C3=C(C=CC(=C3)F)OCC(C(F)(F)F)(F)F.O.[K+],HEJCGNRJBFSGRM-UHFFFAOYSA-M
9865233,CC(C)(C1=NC2=NC=C(N2N=C1)C3=CC(=C(C=C3)F)C4=C(C=CC=C4F)C#N)O,PCZLQMGFNUNVOM-UHFFFAOYSA-N
9882837,C1C2C(C3=C1C=C(C=C3)Cl)(N=C(S2)C4=CC=CC=C4)O,RUBKYBIDEVUTQU-UHFFFAOYSA-N
60196402,CN(C)C(=O)NC1(CCN(CC1)CC[C@]2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)F)F)C5=CC=CC=C5.Cl,CUYCXSCEWNTJEZ-WAQYZQTGSA-N
60196403,COC1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C\CN3CCCCCC3)Cl.Cl,PUFYTIICXQIWOC-CFYXSCKTSA-N
9954540,C1CCN[C@@H](C1)[C@H](C2=CC=CC=C2)NC(=O)C3=C(C(=CC=C3)C(F)(F)F)Cl,MEZRZVWPLXVLSO-WMZOPIPTSA-N
138394832,CN(C)C(=O)C1(CCN(CC1)CC[C@]2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)N5CCCCC5.Cl,WOWWMEJZBIHYNI-UCRKPPETSA-N
9849616,CCC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Br,HMXDWDSNPRNUKI-UHFFFAOYSA-N
9895468,CN(C)C(=O)[C@@H]1C[C@H](CN1[C@]2(C3=C(C=CC(=C3)Cl)N(C2=O)S(=O)(=O)C4=C(C=C(C=C4)OC)OC)C5=CC=CC=C5OC)O,NJXZWIIMWNEOGJ-WEWKHQNJSA-N
53316382,C1=CC(=CC(=C1)F)CN2C3=C(C=C(C=C3)F)C=C2C(=O)NC4=CC5=C(C=C4)NC=C5,OCSHTBUKRNOLMC-UHFFFAOYSA-N
9872438,CC(C)C1=C2C(=CC(=C1)OC)S(=O)(=O)N(C2=O)COC3=CC(=O)N4C=CC=C(C4=N3)OCCN5CCCCC5,DRZXDZYWZSKFDL-UHFFFAOYSA-N
60196406,CC1=CC(=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=C(S3)CCC4CCCCC4)C5=CC(=C(C=C5OC)Cl)OC)C.C(=O)(C(F)(F)F)O,UJGBTZUTZSMGCO-UHFFFAOYSA-N
24852044,CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C=CC(=C2)F)[N-]S(=O)(=O)C3=CC=CC4=C3N=CC=C4.[Na+],USXOYRFFKSZUAN-BOXHHOBZSA-M
10201497,COC1=CC=C(C=C1)C(=O)NC2=NC3=CC=CC=C3C(=C2C#N)NCC4=CC=CC=C4,FFHQNQNMELQOEF-UHFFFAOYSA-N
60196408,CCN(CC1=CN=CC=C1)C(=O)C2=C(C(=CC=C2)Cl)[C@]3(C4=C(C=CC(=C4)Cl)N(C3=O)CC5=C(C=C(C=C5)OC)OC)C.Cl,DRQOXZJWZHECAP-MGDILKBHSA-N
60196411,CC(=O)NC1(CCN(CC1)CC[C@]2(CN(C(=O)CO2)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)C5=CC(=CC=C5)F.C(CC(=O)O)C(=O)O,XGCWGIQCKROJJU-YNMZEGNTSA-N
25099474,CC1=CN(C2=C1C=C(C=C2)F)NC(=O)C3=CN=C(N=C3C)C4=CC=CC=N4,YNVKAENVJKEMOU-UHFFFAOYSA-N
44578765,CCOC1=CC=CC(=C1)N2C=C(N=C2C3=CC=C(C=C3)C)C(=O)N4CCN(CC4)C5=CC6=CC=CC=C6C(=C5)C(=O)[O-].[Na+],KQJNPHDTBVUCDU-UHFFFAOYSA-M
5018304,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],KPHWPUGNDIVLNH-UHFFFAOYSA-M
23674889,CCC1(C(=O)NC(=NC1=O)[O-])C2=CC=CC=C2.[Na+],WRLGYAWRGXKSKG-UHFFFAOYSA-M
61253,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,NRPKURNSADTHLJ-UHFFFAOYSA-N
3034368,C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].[Mn+2].[Zn+2],CHNQZRKUZPNOOH-UHFFFAOYSA-J
6537,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,GTVWRXDRKAHEAD-UHFFFAOYSA-N
7184,CCCCOC(=O)C1=CC=C(C=C1)O,QFOHBWFCKVYLES-UHFFFAOYSA-N
62459,CCCCCCCCCCCCN1CCCC1=O,NJPQAIBZIHNJDO-UHFFFAOYSA-N
71245,CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3,YREQHYQNNWYQCJ-UHFFFAOYSA-N
2374,CC(C)(C)C1=CC(=C(C=C1O)C(C)(C)C)O,JZODKRWQWUWGCD-UHFFFAOYSA-N
441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,ITPDYQOUSLNIHG-UHFFFAOYSA-N
93118,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,BRPSWMCDEYMRPE-UHFFFAOYSA-N
4807,C1=CC=C(C(=C1)C=O)C=O,ZWLUXSQADUDCSB-UHFFFAOYSA-N
16682828,CCCC[Sn](CCCC)(CCCC)OC(=O)C(=C)C,LPUCKLOWOWADAC-UHFFFAOYSA-M
2812,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,VNFPBHJOKIVQEB-UHFFFAOYSA-N
27195,C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2I,LJOZMWRYMKECFF-UHFFFAOYSA-N
6950,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O,OWZPCEFYPSAJFR-UHFFFAOYSA-N
18992283,C1CCC2=NC3=C(CN2CC1)C(=CC(=C3)Cl)Cl.Cl,KPVQNWQDBLOUQW-UHFFFAOYSA-N
54687772,CC1=CC(=C(C=C1CO)C(C)(C)C)SC2=C(C[C@@](OC2=O)(CCC3=CC=C(C=C3)N)C(C)C)O,ZUBPKHVCBGWWGO-NDEPHWFRSA-N
10021362,C1CN(CCC1(C2=CC=C(C=C2)F)O)[C@@H]3COC4=C([C@@H]3O)C=CC(=C4)O,JGYVZUCCBOVDJE-MJGOQNOKSA-N
9984487,CC1=CC(=CC2=C1NC(=O)CC2(C)C)CCN3CCN(CC3)C4=NSC5=CC=CC=C54.CS(=O)(=O)O,SRGGJELKHPOIIN-UHFFFAOYSA-N
9935274,CC1=NC=CN1C2=CC=C(C=C2)SC3=CC=CC(=C3)C4(CCOCC4)C(=O)N.CS(=O)(=O)O,WRQQAESBKZTAFL-UHFFFAOYSA-N
9839190,CNCC1=CC=C(C=C1)NC(=O)C2=CNC3=C2C(=O)CCC3,XFJIYNUISLDNLP-UHFFFAOYSA-N
6914152,CN1CCN(CC1)C2=CC=CC=C2/C=C\3/C(=O)N(CCS3)C4=CC(=C(C=C4)Cl)Cl,LHYMPSWMHXUWSK-STZFKDTASA-N
10407399,CC(C)(C1=CC=C(C=C1)CNC(=O)C2=C(N=CC=C2)OC3=CC=C(C=C3)F)O,UHBUSMAHWHZQKS-UHFFFAOYSA-N
10145345,CC[C@@H]1C[C@@H](C2=C(N1C(=O)OC(C)C)C=CC(=C2)C(F)(F)F)N(CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C(=O)C,TUPKOWFPVAXQFP-OFNKIYASSA-N
9888347,CC[C@H]1CC[C@@H]([C@@H](N1)C2=CC=CC=C2)NCC3=CC4=C(C=C3OC)[C@H]5C[C@H]5C(=O)N4C,KDGDTPNBDMVKHC-XIAWMOHYSA-N
135430996,CCCOC1=C(C=C(C=C1)S(=O)(=O)N2CCN(CC2)CC)C3=NC4=C(N(N=C4C(=O)N3)CC5=CC=CC=N5)CC,NIBCDDKWFDEBEP-UHFFFAOYSA-N
9949821,CC(C)C1=NN=C2N1C=C(C=C2)C3=C(N=CO3)C4=C(C=CC(=C4)F)F,UACOXBQBNWQWOK-UHFFFAOYSA-N
5724,C1=CC2=C(C=C1Cl)N(C(=O)N(C2=O)CC3=C(C=C(C=C3)Br)F)CC(=O)O,SXONDGSPUVNZLO-UHFFFAOYSA-N
53316393,C1[C@@H](C=C[C@@H]1OC2=CC=CC(=C2)OC3=CC=C(C=C3)F)N(C(=O)N)O,CJFQUWMJNVTKDJ-DYVFJYSZSA-N
9885850,C1=C2C(C(=O)N(C2=CC(=C1F)Cl)C(=O)N)C(=O)C3=CC(=CS3)Cl,TVBUSVDXSSKDSK-UHFFFAOYSA-N
9867257,C1CCC(C1)(C2=CC3=C(C=C2)[C@@H]([C@H](CO3)CC4=CC=C(C=C4)C5=CC=CC=C5)O)C(=O)O,KMNLXCBYBKHKSK-BKMJKUGQSA-N
5591,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,GXPHKUHSUJUWKP-UHFFFAOYSA-N
53316398,CN1CCN([C@H](C1)C2=CC=C(C=C2)F)CC3=CC(=CO3)C4=CC5=C(C=C4)NC(=O)O5.O.Cl,BQBQAWXALAGUIW-GHVWMZMZSA-N
17520,C1=CC=C2C(=C1)C(=O)NS2,DMSMPAJRVJJAGA-UHFFFAOYSA-N
31222,C1=CC=C(C=C1)NNC2=CC=CC=C2,YBQZXXMEJHZYMB-UHFFFAOYSA-N
60560,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3.Cl,GHUUBYQTCDQWRA-UHFFFAOYSA-N
22206,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,FZXISNSWEXTPMF-UHFFFAOYSA-N
20279,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O,PTOAARAWEBMLNO-KVQBGUIXSA-N
12358480,C1[C@@H]2[C@@H]3[C@H]([C@H]1[C@H]4[C@@H]2O4)[C@@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl,DFBKLUNHFCTMDC-GKRDHZSOSA-N
21387,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)O,BIJNHUAPTJVVNQ-UHFFFAOYSA-N
1345,CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,RAVIZVQZGXBOQO-UHFFFAOYSA-N
11285653,CO/C=C(\C1=CC=CC=C1COC2=CC=CC(=N2)C(F)(F)F)/C(=O)OC,IBSNKSODLGJUMQ-SDNWHVSQSA-N
96088,C1C2=C(C=C(C=C2)O)C3=CC=CC=C31,PVUBSZGNXLNTLX-UHFFFAOYSA-N
833466,C=CCC1=C(C=CC(=C1)S(=O)(=O)C2=CC(=C(C=C2)O)CC=C)O,MTMKZABGIQJAEX-UHFFFAOYSA-N
11723708,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C(C2=O)C=C(C=C3)O,LAKWINYVWJPHQW-UHFFFAOYSA-N
86296,CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2,CIFWZNRJIBNXRE-UHFFFAOYSA-N
9839306,CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC#C,SMKRKQBMYOFFMU-UHFFFAOYSA-N
65067,C1=CSC(=C1)C2=CC=C(S2)C3=CC=CS3,KXSFECAJUBPPFE-UHFFFAOYSA-N
3033865,CCOC(=O)C1=NN(C(=N1)C(Cl)(Cl)Cl)C2=C(C=C(C=C2)Cl)Cl,GMBRUAIJEFRHFQ-UHFFFAOYSA-N
76302,C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O,IUGDILGOLSSKNE-UHFFFAOYSA-N
7551,C1=CC(=CC(=C1)Cl)NC(=O)OCC#CCCl,MCOQHIWZJUDQIC-UHFFFAOYSA-N
5281162,CCCCC/C=C\C=C\C(=O)OCC,OPCRGEVPIBLWAY-QNRZBPGKSA-N
66461,CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O,STMIIPIFODONDC-UHFFFAOYSA-N
8433,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,NZZIMKJIVMHWJC-UHFFFAOYSA-N
34469,CCCN(CCC)C1=C(C=C(C(=C1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],RSVPPPHXAASNOL-UHFFFAOYSA-N
182951,CCOC(=O)COC1=C(C=C(C(=C1)C2=NN(C(=C2Cl)OC(F)F)C)F)Cl,APTZNLHMIGJTEW-UHFFFAOYSA-N
91753,CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3,NHDHVHZZCFYRSB-UHFFFAOYSA-N
91768,CC(C)[C@H](C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,INISTDXBRIBGOC-XMMISQBUSA-N
107720,COC(=O)[C@]12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,VBCVPMMZEGZULK-NRFANRHFSA-N
17533,C1=CC(=CC=C1C(CO)C2=CC=C(C=C2)Cl)Cl,ZVIDYKRNLNAXFT-UHFFFAOYSA-N
12932,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1,RRNIZKPFKNDSRS-UHFFFAOYSA-N
25152,C1=CC=C2C(=C1)C(=O)C(C2=O)C3=NC4=CC=CC=C4C(=C3O)Br,DVBLPJWQXDCAKU-UHFFFAOYSA-N
7555,C=CCOC1=NC(=NC(=N1)OCC=C)OCC=C,BJELTSYBAHKXRW-UHFFFAOYSA-N
14994,CC(C)(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O,IIPZYDQGBIWLBU-UHFFFAOYSA-N
38779,CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl,QYMMJNLHFKGANY-UHFFFAOYSA-N
6327657,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)C3=CC=CC=C3.O,NRHFWOJROOQKBK-UHFFFAOYSA-N
91766,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F,RYLHNOVXKPXDIP-UHFFFAOYSA-N
11402127,[N+](=O)(O)[O-].[N+](=O)(O)[O-].[Cd],OQWUFYSTEGTOID-UHFFFAOYSA-N
61719,CC(C)NC1=C2C(=C(C=C1)NC(C)C)C(=O)C3=CC=CC=C3C2=O,BLFZMXOCPASACY-UHFFFAOYSA-N
13940,C1C2C(COS(=O)(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,AAPVQEMYVNZIOO-UHFFFAOYSA-N
10342051,CC(C)[C@@H](C1=CC=C(C=C1)Cl)C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,NYPJDWWKZLNGGM-RPWUZVMVSA-N
8227,CCCCC(CC)CN1C(=O)C2C3CC(C2C1=O)C=C3,WLLGXSLBOPFWQV-UHFFFAOYSA-N
9862076,CC1=CC=C(C=C1)C2=C(N=C(N2S(=O)(=O)N(C)C)C#N)Cl,YXKMMRDKEKCERS-UHFFFAOYSA-N
25912,CN(C(=O)NC1=CC(=C(C=C1)Br)Cl)OC,NLYNUTMZTCLNOO-UHFFFAOYSA-N
25146,CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=CC=CC=C2C1=O,MUMQYXACQUZOFP-UHFFFAOYSA-N
