row_idx,inchikey,name,std_smiles
3712,FRQZUZVKKRVZMM-UHFFFAOYSA-N,OADMET-0001363,COCc1nc(CNC(=O)CSc2nc3cc(C)ccc3[nH]2)no1
3713,UMNIWUKSKDLOMT-UHFFFAOYSA-N,OADMET-0001362,CCCn1cc(NC(=O)NC(C)c2ccc(-n3cncn3)cc2)nn1
3714,VDCPWHMWJIXENY-UHFFFAOYSA-N,OADMET-0001361,COCCn1ccnc1CN1CCC(NS(C)(=O)=O)CC1
3715,XMIDEBUWDFRAHN-UHFFFAOYSA-N,OADMET-0001360,Cn1ncc(CN2CCC(N3CCC(O)CC3)CC2)c1C1CC1
3716,AMFTULNWTGMHLV-UHFFFAOYSA-N,OADMET-0001359,CC(Cn1cncn1)NCC1(c2cccc(F)c2)CCCC1
3717,GBGZJXCARCEGIS-UHFFFAOYSA-N,OADMET-0001358,CC(=O)c1cc(CN2CCC3(CC2)CN(CC(C)c2ccccc2)C(=O)O3)cs1
3718,ATLPYLAZPGKKRZ-UHFFFAOYSA-N,OADMET-0001357,CCc1cc(-c2ccnn2C)nc(N(C)C)n1
3719,NFVSQOHPWOJPRR-UHFFFAOYSA-N,OADMET-0001356,COc1ccc(NC(=O)NC(C)c2cnn(C)c2)cc1NS(C)(=O)=O
3720,WKSFALWAMSLPJY-UHFFFAOYSA-N,OADMET-0001355,CCc1ccc(CN(C)Cc2ccc(CN3CCCCC3)s2)nc1
3721,LHRFEDACWGCBSE-UHFFFAOYSA-N,OADMET-0001354,COc1cc(-c2ccc(C(C)N3CCCC3)cc2)nc(N)n1
3722,MFTYONULVRVAFN-VHSXEESVSA-N,OADMET-0001353,CC(C)[C@@H]1CN(C(=O)c2ncn[nH]2)C[C@H]1NS(=O)(=O)N(C)C
3723,ZRCVXKZCDHTKLG-UHFFFAOYSA-N,OADMET-0001352,CCc1nnc(CNC(=O)Nc2cc3c(cc2OC)n(C)c(=O)n3C)s1
3724,KMRCXAAOAUZBBZ-UHFFFAOYSA-N,OADMET-0001351,CCCCN(Cc1ccc(F)cc1)Cc1cc(O)c(OC)cn1
3725,SLSZGUGYZSQAAG-UHFFFAOYSA-N,OADMET-0001350,COc1ncccc1-c1ncc(C)c(N(C)C)n1
3726,YEQCCWVJTKKWRJ-UHFFFAOYSA-N,OADMET-0001349,COc1ccc(CC(=O)N2CCC(CNC(=O)CCn3nnnc3C)CC2)cc1
3727,WFMHIJAVZIAPQZ-UHFFFAOYSA-N,OADMET-0001347,CN(Cc1noc(C2CCCC2)n1)Cc1nc2ccc(F)cc2[nH]1
3728,FWYCAQIIRSJWHF-UHFFFAOYSA-N,OADMET-0001346,Cc1cc(C(=O)N(CCOc2ccccc2)CC2CCCO2)ccc1N1CCOCC1
3729,XFIJOPAKLQLACV-NSHDSACASA-N,OADMET-0001345,C[C@H](N)C(=O)Nc1ccccc1CN1CCOCC1
3730,COYTYYOBEUHUIC-UHFFFAOYSA-N,OADMET-0001344,Cc1cc(C(=O)NCc2nc(N)nc(N(C)C)n2)c(-c2ccccc2)o1
3731,QSRUOAYRFTZUAA-UHFFFAOYSA-N,OADMET-0001343,Cc1cc(NC(=O)NCc2ccc(S(N)(=O)=O)cc2)n(C2CCCC2)n1
3732,SJMFLYJKJNMSAK-UHFFFAOYSA-N,OADMET-0001342,Cc1cc(C)n(CCN(C)C(=O)c2cccc(-c3cncc(C(=O)O)n3)c2)n1
3733,QJQZUJAEYBNOCH-KGLIPLIRSA-N,OADMET-0001341,O=C(NCc1cc(-c2ccco2)on1)[C@H]1CNC[C@@H](C(=O)N2CCOCC2)C1
3734,LHMDVNZJDXBMGF-UHFFFAOYSA-N,OADMET-0001340,Cc1ccn(CCCNc2cc(C(C)C)ncn2)n1
3735,VQXJOYTWRGOMLD-HZPDHXFCSA-N,OADMET-0001339,O=C(N[C@@H]1CCN(C(=O)CCc2ccc(=O)[nH]n2)C[C@H]1O)c1ccccc1
3736,NDISEIINJLRVJH-UHFFFAOYSA-N,OADMET-0001338,Cc1cc(C)n(Cc2cccc(C(=O)N(C)Cc3snnc3C)c2)n1
3737,QVESCEYWTCALIX-UHFFFAOYSA-N,OADMET-0001337,CCc1csc(CNC(=O)C2(c3ccc(S(C)(=O)=O)cc3)CCCCC2)n1
3738,BXFYTGULMHXPRD-UHFFFAOYSA-N,OADMET-0001336,CCc1cn[nH]c1C1CCN(C(=O)c2c(-c3ccccc3)noc2C)CC1
3739,CJRCSXIXILKDTM-UHFFFAOYSA-N,OADMET-0001335,COc1ccc(NC2(C(=O)NCc3noc(C4CC4)n3)CCCCC2)cc1
3740,CDKUZVYTRJGUGO-UHFFFAOYSA-N,OADMET-0001334,CN(Cc1cc(-c2ccccc2)no1)C(=O)c1cc(=O)[nH]c(=O)[nH]1
3741,YWKLSJZDEVEBEI-UHFFFAOYSA-N,OADMET-0001333,CC(C)Nc1ncc(C(=O)NC2CCSC2)cn1
3742,AVTXQTMTGGROJV-CABCVRRESA-N,OADMET-0001332,CN1CCN(C(=O)CSCc2ccccc2Cl)[C@H]2CS(=O)(=O)C[C@H]21
3743,RIUFYRZASHOXRC-UHFFFAOYSA-N,OADMET-0001331,CC(C)(C)c1cc(CNC(=O)C2CCC(=O)NC(=O)N2)[nH]n1
3744,VGGOQESWCZNIHF-UHFFFAOYSA-N,OADMET-0001330,O=C(c1ccc(-c2cccnc2)nc1)N1CCCC(c2ccccc2)CC1
3745,GJHHKALMJJMPRS-UHFFFAOYSA-N,OADMET-0001329,CN1CCN(Cc2nnc(C3CCN(C(=O)Cn4ncnn4)CC3)n2C)CC1
3746,MQVWJSPRWFJLFU-UHFFFAOYSA-N,OADMET-0001328,c1ccc(COC2CCN(Cc3cc(CN4CCCC4)cs3)CC2)cc1
3747,BBBULMKTZUXKOS-UHFFFAOYSA-N,OADMET-0001327,Nc1nnnn1CC(=O)N1CCC(Oc2cccnc2)CC1
3748,KWHWNOIUMVBPAR-UHFFFAOYSA-N,OADMET-0001326,COCCN(Cc1cc(C(C)C)on1)Cc1ccccc1Cl
3749,SEKVOONOAUMHEX-UHFFFAOYSA-N,OADMET-0001325,CN(Cc1ccc(-c2cc[nH]n2)o1)C1CCSCC1
3750,ZRYYLXZDDHZMMT-UHFFFAOYSA-N,OADMET-0001324,O=S(=O)(N1CCCCC1)N1CCCN(Cc2c[nH]cn2)CC1
3751,KYFGZWJQUYEBSL-UHFFFAOYSA-N,OADMET-0001323,O=C(NCCc1noc(C2CC2)n1)c1nc2ccccc2[nH]c1=O
3752,ALCVNZWLEHNZKA-UHFFFAOYSA-N,OADMET-0001322,Nc1nnnn1CC(=O)NCCc1noc(-c2ccccc2)n1
3753,JPKHYBZJBCYKIX-UHFFFAOYSA-N,OADMET-0001321,Cc1cccc2[nH]c(C3CCCN3C(=O)c3c[nH]c(=O)[nH]3)nc12
3754,XGTUZNYPCRDOOZ-UHFFFAOYSA-N,OADMET-0001320,Cc1nn(C)c(C)c1CCC(=O)NC(C)c1nnc(CC(=O)O)[nH]1
3755,KZCUAHFTLABUGY-UHFFFAOYSA-N,OADMET-0001319,CCc1ccc(C(=O)NC(C)c2c(C)nn(C)c2C)[nH]1
3756,RUFLJATXZNTFML-UHFFFAOYSA-N,OADMET-0001318,Cc1ncsc1CN(Cc1ccccc1)C(=O)NC1CCCCC1
3757,HPTIVNQWRGNTNP-UHFFFAOYSA-N,OADMET-0001317,CC(C)(O)CCc1cccc(C(=O)N2CCN(S(N)(=O)=O)CC2)c1
3758,ZBXHSWQAYLUBBD-UHFFFAOYSA-N,OADMET-0001316,Nc1nnc(CCNC(=O)C2CCN(C(=O)C3CCCO3)CC2)s1
3759,LTAXHTWKUVVADW-UHFFFAOYSA-N,OADMET-0001315,CN(C)Cc1ccccc1CN(C)C(=O)c1ccc(-c2cccc(F)c2)cc1
3760,OPQKUKTXFLETLE-UHFFFAOYSA-N,OADMET-0001314,CCCOc1cccc(-c2nccnc2NC)c1
3761,YTXAHWVNWIIIIV-UHFFFAOYSA-N,OADMET-0001313,CCc1nc(CN2CCC(n3nc(C)cc3C)C2)no1
3762,ZVFVBHKEWWCKHG-UHFFFAOYSA-N,OADMET-0001312,c1ccc(OCCN2CCN(Cc3ccc(C4CCCO4)s3)CC2)cc1
3763,IHWIZOFXSZJMII-UHFFFAOYSA-N,OADMET-0001311,CCCn1ncnc1C(C)NC(=O)c1cc(C)oc1C
3764,RCHKSAKWODSLDM-UHFFFAOYSA-N,OADMET-0001308,CCCc1nc(C)c(CNC(=O)Cn2nnnc2N)s1
3765,AQWMPLHXRJPNJK-UHFFFAOYSA-N,OADMET-0001307,Cc1ccccc1CNC(=O)CN1CCN(c2ccnc3nncn23)CC1
3766,YLPUJQZXSNJLHZ-UHFFFAOYSA-N,OADMET-0001306,Cc1ccc(NC(=O)N2Cc3cnc(C(C)(C)C)nc3C2)cc1
3767,PVPCZGGMPRHKPN-UHFFFAOYSA-N,OADMET-0001305,CCc1noc(C)c1C(=O)N1CCC(N2CCSCC2)CC1
3768,RXQRQWXCHFTSAC-UHFFFAOYSA-N,OADMET-0001304,Cc1nc(-c2ccc(C(C)N3CCOCC3)cc2)n(C)n1
3769,YSEJGQCBNHZIQH-GOEBONIOSA-N,OADMET-0001303,COc1ccc(F)c(CN2C[C@H]3CC[C@@H]2CN(CC(=O)N(C)C)C3)c1
3770,XUMZBOQAKUKQEE-UHFFFAOYSA-N,OADMET-0001302,c1ccc2nc(N3CCCC4(CCNCC4)CC3)cnc2c1
3771,XSSFFQNQIZFKFY-UHFFFAOYSA-N,OADMET-0001301,CC(Cc1cccs1)NC(=O)c1cccc(Cn2cccn2)c1
3772,LGTJVYHGGROAGA-ZIAGYGMSSA-N,OADMET-0001300,Cc1nc(CCNC(=O)N(C)[C@@H]2CS(=O)(=O)C[C@H]2O)nc2c1CCC2
3773,BRHGDMIQCFAHMM-UHFFFAOYSA-N,OADMET-0001299,Fc1ccccc1CCC1CCCN(c2nnnn2-c2ccccc2)C1
3774,DKKBZZUMYCZHHH-UHFFFAOYSA-N,OADMET-0001297,CNC(=O)CC1C(=O)NCCN1C(=O)NCc1nc2cc(F)ccc2[nH]1
3775,YNQKNZQLZJXZSH-UHFFFAOYSA-N,OADMET-0001296,Cc1nnnn1CCC(=O)NC1CCN(c2ccc(F)cc2)CC1
3776,KAOPLLCJTVHPAO-UHFFFAOYSA-N,OADMET-0001295,Cc1ccc(C(=O)NC(c2nccn2C)C(C)C)s1
3777,XBSZWNRWDSVEOB-UHFFFAOYSA-N,OADMET-0001294,O=C(O)c1csc(CCNC(=O)N2CCOc3ccc(CO)cc3C2)n1
3778,PJBQLSNDUWKTGU-UHFFFAOYSA-N,OADMET-0001293,CCSc1ccccc1NC(=O)c1cscn1
3779,XSJYBPQGYYRURI-UHFFFAOYSA-N,OADMET-0001292,Cc1nc2cc(C(=O)N3CC(Oc4ccccc4Cl)C3)ccc2s1
3780,ZOSFKKYXEHLPIE-UHFFFAOYSA-N,OADMET-0001290,CCCCC(=O)Nc1ccc(C(=O)NCCc2nnc(N)s2)cc1
3781,KOWMMSONGBHUNR-UHFFFAOYSA-N,OADMET-0001289,COc1ccc2c(c1)CC(C(=O)NCc1nnnn1-c1ccccc1)CO2
3782,BRJXNRBCDTWOPL-UHFFFAOYSA-N,OADMET-0001288,O=C(NCc1nc(-c2ncccn2)no1)C1CC(=O)N(Cc2ccncc2)C1
3783,NYZGGMHXBWKUSS-IAGOWNOFSA-N,OADMET-0001287,CC(=O)c1ccc(-c2cccc(C(=O)N[C@@H]3CS(=O)(=O)C[C@H]3O)c2)nc1
3784,VELFJVSBRVYBDG-UHFFFAOYSA-N,OADMET-0001286,COc1ccccc1-n1c(SCC(=O)O)nnc1C1CCOCC1
3785,PMACCBRQFAPKNR-UHFFFAOYSA-N,OADMET-0001284,CCOc1c(CN(C)Cc2nc(C(N)=O)no2)cccc1OC
3786,OIHUXGVRZMTREN-UHFFFAOYSA-N,OADMET-0001283,Cn1nc2cccc(S(=O)(=O)NCCCc3csc(N)n3)c2n1
3787,XCEWJJLHOXTZQV-UHFFFAOYSA-N,OADMET-0001282,COCCCn1cnnc1CNC(=O)Cn1ccccc1=O
3788,BRCSMBYDTDQIOA-UHFFFAOYSA-N,OADMET-0001281,CN(C)CCN1CC2(CCN(C(=O)CCCS(N)(=O)=O)CC2)OC1=O
3789,SZDIWHWBSGGXCY-UHFFFAOYSA-N,OADMET-0001280,COCCn1cncc1CN1CCN(S(C)(=O)=O)CC1
3790,JLYRGYJDRJWCNS-UHFFFAOYSA-N,OADMET-0001279,CCCOC1CCCN(C(=O)c2cccc(-c3ccc4[nH]nc(N)c4c3)c2)C1
3791,GSRKYEZIAPFERJ-UHFFFAOYSA-N,OADMET-0001278,Nc1nc(-c2ccccc2C(=O)O)cc(N2CCOCC2)n1
3792,BGXHWNKSLOGAGS-UHFFFAOYSA-N,OADMET-0001277,CCc1cc(NCCCn2ccnc2)n2nccc2n1
3793,OBSJAFPQVQICEX-UHFFFAOYSA-N,OADMET-0001276,Fc1ccc(-c2n[nH]cc2CN(Cc2cccnc2)Cc2cccnc2)cc1
3794,LWLTWEZXDWRVQR-UHFFFAOYSA-N,OADMET-0001275,Cc1ccc(S(=O)(=O)NCc2noc(C(N)=O)n2)c(C)c1
3795,PYUCJNPFDULMOX-UHFFFAOYSA-N,OADMET-0001274,CNC(=O)c1ccc(S(=O)(=O)NCc2nonc2C)cc1
3796,DFIGHBSZBXUGGV-UHFFFAOYSA-N,OADMET-0001273,CSc1ncc(CNC(=O)Cn2nnnc2N)n1C
3797,AEKKUXRZJOCMAJ-UHFFFAOYSA-N,OADMET-0001272,O=C(NCCCn1ccnn1)C1Cc2ccccc2O1
3798,IWOGYXMWQXPKMY-UHFFFAOYSA-N,OADMET-0001270,Cc1cc(C)nc(SCc2ccc(C(=O)NCc3noc(C4CC4)n3)o2)n1
3799,JFIWGIJXMHXWGV-UHFFFAOYSA-N,OADMET-0001268,CCCn1cc(NC(=O)NCCn2c(C)cc(C)nc2=O)nn1
3800,HVGUPHODHWLPBZ-UHFFFAOYSA-N,OADMET-0001267,Cn1cc(C(=O)NCc2cc(C(C)(C)C)n[nH]2)c(=O)[nH]c1=O
3801,JKIQLZXOGBMWSG-UHFFFAOYSA-N,OADMET-0001266,CCN1CCN(C(=O)NC(C)c2nncn2CCCOC)CC1
3802,PERHLIKFAUINHC-UHFFFAOYSA-N,OADMET-0001264,Cn1cccc1CCC(=O)N1CCCN(C2CCCC2)CC1
3803,OYFUZZWYPUGQAN-UHFFFAOYSA-N,OADMET-0001263,CC(c1ccc(Cl)cc1)N(C)C(=O)c1ccc(CCC(C)(C)O)cc1
3804,FZNYWIXHEISTHC-UHFFFAOYSA-N,OADMET-0001262,CN(C)c1ccc(CCC(=O)NCc2noc(C(N)=O)n2)cc1
3805,CZZZPLWQZHKHFR-UHFFFAOYSA-N,OADMET-0001261,CN1CC(=O)N(CC(=O)Nc2cccc(NC(=O)c3cccnc3)c2)C1=O
3806,FFSBDEFROHTXHZ-UHFFFAOYSA-N,OADMET-0001260,COCC(=O)Nc1ccc(Cl)c(NC(=O)N2CCS(=O)(=O)CC2)c1
3807,CDLNPPFUPRYCGH-UHFFFAOYSA-N,OADMET-0001259,Cc1ccc(CN2CCC(CNC(=O)c3n[nH]nc3C)CC2)o1
3808,JCKXXJVUKOLBHI-UHFFFAOYSA-N,OADMET-0001258,Cc1cnc2c(C(=O)Nc3ccc(Oc4nnn[nH]4)cc3)cnn2c1
3809,ACMHZPCJKLPAPV-HUUCEWRRSA-N,OADMET-0001257,Cc1nc(CN2CC[C@@H](Nc3ncccc3C#N)[C@H](O)C2)cs1
3810,VOJKTUQQUWMQST-UHFFFAOYSA-N,OADMET-0001256,CSCc1ccc(C(=O)NC2CCS(=O)(=O)CC2)o1
3811,RGHABDMYJXOZIX-UHFFFAOYSA-N,OADMET-0001255,CCN1CC(C(=O)NCCCc2nc(C)c(C)s2)CC1=O
3812,VWFQTVZAPDDXSQ-SFHVURJKSA-N,OADMET-0001254,COc1cc(C)c(C)cc1S(=O)(=O)N[C@H]1CCN(Cc2ccccc2)C1
3813,CBRMUCGVKSMCFG-UHFFFAOYSA-N,OADMET-0001253,OCC1CCN(Cc2cc3cc4c(cc3nc2-c2ccc(Cl)cc2)OCO4)CC1
3814,LSJIDMMJFFXEMH-UHFFFAOYSA-N,OADMET-0001252,Cc1n[nH]c(SCC(=O)N(C)Cc2nc(-c3ccncc3)no2)n1
3815,ZAJMTTRCFLEZBM-UHFFFAOYSA-N,OADMET-0001251,Cc1nccn1CC1CCCN(S(=O)(=O)N(C)C(C)C)C1
3816,WIGOLKQNFKDGSA-UHFFFAOYSA-N,OADMET-0001250,Cn1cc(S(=O)(=O)NCc2nncn2CCc2ccccc2)c(=O)n(C)c1=O
3817,OKARPLFWAOALOL-UHFFFAOYSA-N,OADMET-0001248,CC(C)c1cc(C(=O)NCCc2nnc(N)s2)nc(N)n1
3818,HRNHFEMNOPQAAN-UHFFFAOYSA-N,OADMET-0001247,CCCc1noc(CN(C)C(=O)NC2CCS(=O)(=O)C2)n1
3819,BBVDGPDNGMDXMZ-UHFFFAOYSA-N,OADMET-0001246,Nc1nnc(SCC(=O)NCc2csc(-c3ncccn3)n2)s1
3820,NXYASNQLHIQYMQ-UHFFFAOYSA-N,OADMET-0001245,Cc1ccccc1C1CCN(c2cc(C3CC(N)C3)nc(N)n2)CC1
3821,SFLTXVOMDXPURL-MNOVXSKESA-N,OADMET-0001244,CCc1ocnc1C(=O)N1CCN(C(=O)COC)[C@@H]2CS(=O)(=O)C[C@@H]21
3822,JYEUWQJDKUNDDX-UHFFFAOYSA-N,OADMET-0001243,Cc1cc(N2CCN(C(=O)CC3C=CCC3)CC2)nc(N)n1
3823,UXIRNVPOFKALER-UHFFFAOYSA-N,OADMET-0001242,O=C(NCCCc1nnn[nH]1)c1[nH]nc2c1CCC2
3824,NXEFSPKGGSDDMN-UHFFFAOYSA-N,OADMET-0001241,O=Cc1c[nH]nc1CN1C(=O)c2ccccc2C1=O
3825,MYDAKBBQNODKHF-UHFFFAOYSA-N,OADMET-0001240,Cc1cc(OCc2ccc(C=O)o2)ccc1[N+](=O)[O-]
3826,SGIWFELWJPNFDH-UHFFFAOYSA-N,OADMET-0001239,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1
3827,OZSJUHDHRDOLRH-UHFFFAOYSA-N,OADMET-0001238,CNC(=O)C1(NC(=O)c2nccn2C)CCCCC1
3828,BVMMUVVDPLSJFP-UHFFFAOYSA-N,OADMET-0001237,Cc1cccc(OC2CCN(C(=O)c3ccc(-n4cnnn4)cc3)CC2)c1
3829,YDCHLUGVJIRISQ-UHFFFAOYSA-N,OADMET-0001236,Cn1nnnc1SCCNC(=O)c1nc(=O)[nH]c2ccccc12
3830,RPVKTBFCIZRXAR-UHFFFAOYSA-N,OADMET-0001235,Cc1nnnn1-c1ccc(NS(=O)(=O)NCc2ccccc2)cc1
3831,QLDXKJBCVIONFP-UHFFFAOYSA-N,OADMET-0001234,CN(CC(=O)O)Cc1cc2ccccc2n(C)c1=O
3832,BTPCTWCYABRPQC-WDEREUQCSA-N,OADMET-0001233,COc1ccc2oc(CNC(=O)[C@H]3CCC[C@@H](O)C3)nc2c1
3833,XWTFDPZVHLWWHM-UHFFFAOYSA-N,OADMET-0001232,CCNc1ncc(CN2CCC(C(=O)O)CC2)cn1
3834,UKJICPZAARMQEM-UHFFFAOYSA-N,OADMET-0001231,Cc1cc(C)cc(N2CCN(C(=O)c3ccccc3-n3cncn3)CC2=O)c1
3835,VMKFSPSQWNECQW-UHFFFAOYSA-N,OADMET-0001230,CCC(NS(=O)(=O)N1CCOCC1)c1nc(C)c[nH]1
3836,CJXRFUTWZIHPFZ-UHFFFAOYSA-N,OADMET-0001229,CCc1nnc(CN(CC)C(=O)CC2CCOC2)o1
3837,BWRDSGZGRVAGCM-BDAKNGLRSA-N,OADMET-0001228,CS(=O)(=O)CCC(=O)N1C[C@@H]2CC[C@H]1C2
3838,WPUAKSVLBVSFDQ-FZMZJTMJSA-N,OADMET-0001227,CN(Cc1ccc2nonc2c1)C(=O)N[C@H]1C[C@H]2C(=O)N(C)CC(=O)N2C1
3839,WHSUECPCOCAOOF-PHIMTYICSA-N,OADMET-0001226,O=C(N[C@H]1C[C@@H](c2cc(=O)[nH]c(N3CCCC3)n2)C1)c1cnco1
3840,ZAWVXIUOPAKCPI-UHFFFAOYSA-N,OADMET-0001225,CCc1nc(CNC(=O)c2ccc3nnnn3c2)cs1
3841,PFQOAXQATCJMIA-UHFFFAOYSA-N,OADMET-0001224,CCc1noc(C(C)NC(=O)c2cnc(N)nc2-c2ccccc2)n1
3842,QSPMRIOOVHRVFQ-UHFFFAOYSA-N,OADMET-0001223,Nc1nc(CCC(=O)NCc2ccc(S(N)(=O)=O)cc2)cs1
3843,RHQYNJAUSBVODC-UHFFFAOYSA-N,OADMET-0001222,COc1ccccc1OC1CN(CC(C)(C)CN2CCOCC2)C1
3844,PVPVWJMFITZJET-UHFFFAOYSA-N,OADMET-0001221,Cc1ccc(CN2CCNC(=O)C2CC(=O)N2CCC3(CC2)COC(=O)O3)o1
3845,SDNXORPXLIXPQU-UHFFFAOYSA-N,OADMET-0001220,CCn1cc(CNC(=O)c2cccc(S(=O)(=O)N(C)CCO)c2)cn1
3846,LJRYXBPRGANJNJ-SNVBAGLBSA-N,OADMET-0001219,CC(C)n1ccnc1CNC(=O)N1CCC[C@@H]1C(N)=O
3847,JZVGZVNQVHIWEP-UHFFFAOYSA-N,OADMET-0001218,Cc1c[nH]c(C(C)NC(=O)c2cc(Cl)ccc2C)n1
3848,AXULNPTYUTZHPO-XZDPQHSOSA-N,OADMET-0001217,O=C(Cn1cccn1)N[C@@H]1[C@@H]2CCO[C@@H]2[C@@H]1C1CCCC1
3849,JVZBDRDMZMDHMI-UHFFFAOYSA-N,OADMET-0001216,O=C(NCCc1nc(-c2cccnc2)n[nH]1)c1cnn[nH]1
3850,MAZJGAHWDFSBPN-LLVKDONJSA-N,OADMET-0001215,Cc1cc(N2CCC[C@@H]2C(=O)O)nc(N2CCOCC2)n1
3851,NOPCUCVDVOFUCO-UHFFFAOYSA-N,OADMET-0001214,CC1(C)CC1C(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1
3852,VBKWWNBHEMGQRS-UHFFFAOYSA-N,OADMET-0001213,CCc1csc(CCNC(=O)c2cc(C)c(C)c(S(N)(=O)=O)c2)n1
3853,MZNWDGCPNPMBFX-UHFFFAOYSA-N,OADMET-0001212,COc1ccc(CN2CCN(c3ccccc3OC)CC2)cc1Cn1cccn1
3854,HDDPHIJXRQUBAH-UHFFFAOYSA-N,OADMET-0001211,CC(=O)Nc1ccc2nc(CNCCNc3ccncc3C)ccc2c1
3855,YXBCIHVYIKCSOA-UHFFFAOYSA-N,OADMET-0001210,c1ccc(-c2ccc(CN3CC(N4CCOCC4)C3)s2)cc1
3856,UQVWRQJTLDLCOX-UHFFFAOYSA-N,OADMET-0001209,COCC1CCN(C(=O)Cn2nc3ccccc3n2)C1
3857,YLYYALDANJAQLU-UHFFFAOYSA-N,OADMET-0001208,Cn1cncc1C(=O)NC1(c2cc(F)cc(F)c2)CC1
3858,OHEVOTQBTFHOFB-GJZGRUSLSA-N,OADMET-0001207,Cc1ccc(C(=O)N[C@H]2COC[C@@H]2N2CCOCC2)c(C)n1
3859,KSTWPMGKAOGIPK-UHFFFAOYSA-N,OADMET-0001206,Cc1cc(C)c(C(=O)Nc2ccc(OCC(=O)N3CCOCC3)cc2)cc1C
3860,RIYORRRYCRGSHX-UHFFFAOYSA-N,OADMET-0001204,O=C(CCCn1ccnc1)N1CCC(Cc2ccc(F)cc2)CC1
3861,DBRPOHBAHMFNCV-UHFFFAOYSA-N,OADMET-0001203,Cc1n[nH]c(C2CCCN(C(=O)Nc3ccc(-c4ccn[nH]4)cc3)C2)n1
3862,NNRQLDZJJJLARJ-UHFFFAOYSA-N,OADMET-0001202,CCc1nnc(CN(CC)C(=O)Nc2ccc(Cc3nnc(C)[nH]3)cc2)o1
3863,ZYZPVHVUBDEDGN-UHFFFAOYSA-N,OADMET-0001201,CCCC(C)N1CC2(CCN(C(=O)c3cnccn3)CC2)OC1=O
3864,KNPKTJYVPJBVAI-UHFFFAOYSA-N,OADMET-0001200,Fc1cc(CN2CCCN(Cc3cccnc3)CC2)ccc1Cl
3865,NVCCJACBJWRSQH-UHFFFAOYSA-N,OADMET-0001199,CCOCC(=O)N1CCC(C(=O)N2CCCC(O)CC2)CC1
3866,JZNPHAIRLWJXRI-UHFFFAOYSA-N,OADMET-0001198,COCCc1nc(CNC(=O)CSc2nc(C)n[nH]2)no1
3867,POGZZFPPMHCUKP-CHWSQXEVSA-N,OADMET-0001197,CN(Cc1ccc(CN2CC[C@@H](N)[C@H](O)C2)o1)S(C)(=O)=O
3868,UUKVTJQZYGJYCR-UHFFFAOYSA-N,OADMET-0001196,COC(C)c1cccc(-c2nc(N(C)C)n(Cc3ccccc3)n2)c1
3869,GXPFDIRRLGALSW-UHFFFAOYSA-N,OADMET-0001195,CCc1nc(CN2CCOC(c3ccc4cc(OC)ccc4c3)C2)no1
3870,ZYVDPLFLZJDOME-CYBMUJFWSA-N,OADMET-0001194,CC(C)C[C@@H](NC(=O)c1cccc(-c2ncc[nH]2)c1)C(N)=O
3871,AHKGEKXNUKKKGF-UHFFFAOYSA-N,OADMET-0001193,CN(Cc1nc(-c2cccnc2)no1)C(=O)c1cn(CCN)nn1
3872,PWSAMDCQFXOSNK-UHFFFAOYSA-N,OADMET-0001192,CSCCC(=O)NC1CCN(Cc2ccccc2F)CC1
3873,FCLDCFSMILFGBH-UHFFFAOYSA-N,OADMET-0001191,CC(C)(C)n1ccc(C(=O)N2CCN(CCCCO)CC2)c1
3874,CHRMBNOVJCCQLR-UHFFFAOYSA-N,OADMET-0001190,O=C(CCCn1cncn1)NC1CCCN(Cc2cccs2)C1
3875,RBVJGLAVZOJKRZ-UHFFFAOYSA-N,OADMET-0001189,CN(C)CC1COCCN(CCCn2cccn2)C1
3876,CUHMGLKYYDBKKG-CYDGBPFRSA-N,OADMET-0001188,CN(C)[C@H]1CN(C(=O)[C@H]2CC[C@H](C)CC2)C[C@@H]1O
3877,YDRTYYTYDHTWMB-UHFFFAOYSA-N,OADMET-0001187,COc1cccc(-c2ccccc2NC(=O)C2CCN(c3cnccn3)CC2)c1
3878,KOOXIBLGCDQBLS-UHFFFAOYSA-N,OADMET-0001186,Cc1nnc2ncc(-c3ccc(OC(C)C)cc3)cn12
3879,ZWCCYRJZSPDYSG-UHFFFAOYSA-N,OADMET-0001185,CC(C)c1nc(C(=O)NC2(c3nnc(N)s3)CCCCC2)cs1
3880,NQZHUFWAILJGBM-HZPDHXFCSA-N,OADMET-0001184,COc1ccccc1CCC(=O)N[C@@H]1CCN(CC(=O)N(C)C)C[C@H]1O
3881,AQBVLDZDLHNRQC-UHFFFAOYSA-N,OADMET-0001183,CCCS(=O)(=O)NC(C)c1nc(-c2ccc(OC)c(OC)c2)no1
3882,WRPPQZNEMVAYFJ-UHFFFAOYSA-N,OADMET-0001182,Cc1cc(CN2CCC(c3nnc[nH]3)CC2)on1
3883,VYAPAPBEQWAWBE-UHFFFAOYSA-N,OADMET-0001181,CCc1nc2cc(NC(=O)C3CCC3)ccc2n1CC
3884,QEUGFFSQXVRRCY-UHFFFAOYSA-N,OADMET-0001180,CCSc1cccc(-c2cc(C(=O)N3CCCCC3)ccn2)c1
