gate_member_id,name,in_gate,in_gate_nb390,is_unblind,truth_if_unblind,group_label,scaf_train_freq,nn_sim_train,best_pred,best_pred_nb390,logp,mw,scaffold
466,OADMET-0006133,True,True,False,,,0,0.47297296,4.383074,4.626236012798409,2.965200000000001,422.25800000000004,O=C(Nc1ccn(Cc2ccccc2)n1)c1cn[nH]c1
467,OADMET-0006132,False,False,True,5.465,,11,0.45901638,5.4414864,5.314420507009213,2.5265000000000004,398.5060000000001,O=S(=O)(Nc1ccccc1)c1ccccc1
468,OADMET-0006131,True,True,True,5.495,F2_gate_active,0,0.43076923,5.17197,5.190936376769538,3.320800000000002,365.8380000000002,O=C(Nc1cccc2c1OCCC2)c1ccccc1
469,OADMET-0006130,False,False,False,,,1,0.53968257,5.797762,5.713754720520228,3.3751000000000024,379.45300000000015,O=S(=O)(c1ccccc1)N1CCOC(c2ccccc2)C1
470,OADMET-0006129,False,False,True,5.44,,0,0.627451,5.68517,5.73185005415231,3.2216200000000015,347.46100000000007,O=S(=O)(NCCc1cccc2ccccc12)c1cccs1
471,OADMET-0006128,False,False,True,5.335,,1,0.5510204,5.31486,5.237831949304434,3.346300000000002,327.4270000000001,O=S(=O)(Nc1ccccc1)c1cccs1
472,OADMET-0006127,True,True,False,,,0,0.48333332,4.405624,4.859830561326629,2.0763,319.3900000000001,O=S(=O)(Nc1nccnc1C1CC1)c1cnn(C2CCC2)c1
473,OADMET-0006126,False,False,False,,,1,0.5833333,5.66121,5.822175079658628,3.412000000000002,349.45600000000013,O=S(=O)(Nc1ccccc1)c1cnn(C2CCC2)c1
474,OADMET-0006125,True,True,True,5.470000000000001,F2_gate_active,0,0.5882353,5.2801547,5.187845476259262,2.9132000000000016,333.434,O=S(=O)(NCCc1cccc2ccccc12)c1cccs1
475,OADMET-0006124,True,True,False,,,0,0.5205479,5.576792,5.920504272114486,4.6699000000000055,384.4510000000001,O=C(c1ccccc1)N1CCCc2ccccc21
476,OADMET-0006123,False,False,True,2.56,,0,0.390625,2.5125473,3.731631519335347,2.603300000000001,282.34700000000004,c1ccc(-n2cnc3ccccc32)nc1
477,OADMET-0006122,False,False,False,,,0,0.6111111,4.8726416,5.032764489327242,2.970700000000001,305.74,O=C(c1ccccn1)N1CCNc2ccccc21
478,OADMET-0006121,False,False,True,5.195,,1,0.671875,4.8649626,4.981937819567132,3.9883000000000033,416.4770000000002,O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)Cc2cccc3ccccc23)CC1
479,OADMET-0006120,False,False,True,4.725,,0,0.66,4.604642,4.823433409718065,3.0157000000000016,305.332,c1ccc2[nH]c(CNCc3cn[nH]c3)nc2c1
480,OADMET-0006119,False,False,True,3.955,,1,0.58928573,3.9219267,3.8895500636567975,0.8949999999999996,278.3560000000001,c1cnc(N2CCNCC2)nc1
481,OADMET-0006118,False,False,False,,,1,0.6865672,3.8959672,4.699573405088458,2.44648,428.44900000000007,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1
482,OADMET-0006117,False,False,True,4.92,,11,0.54,5.367993,5.310737042057045,2.756500000000001,408.42300000000006,O=S(=O)(Nc1ccccc1)c1ccccc1
483,OADMET-0006116,False,True,True,4.485,,0,0.45762712,3.798117,4.457609776010341,1.4522999999999997,331.39700000000005,O=C(NCc1ccccn1)c1ccc(S(=O)(=O)NC2CC2)cc1
484,OADMET-0006115,False,False,True,5.27,,3,0.6229508,5.303761,5.192966813724253,3.0290000000000017,312.36,c1ccc(N2CCCC2)cc1
485,OADMET-0006114,True,True,False,,,0,0.5625,4.651473,4.905020932125623,2.1084999999999994,324.42800000000005,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1Cc1ccn[nH]1
486,OADMET-0006113,False,False,True,4.800000000000001,,0,0.35714287,3.6218972,2.947925631512877,1.1611999999999998,337.34299999999996,c1ccn2cc(Cn3cc(-c4cc[nH]n4)nn3)nc2c1
487,OADMET-0006112,True,True,False,,,0,0.41428572,5.24033,5.268475690250492,3.9112000000000027,394.4470000000001,O=C(Nc1nnc(C2CCOCC2)s1)NC1(c2ccccc2)CCC1
488,OADMET-0006111,True,True,True,5.31,F2_gate_active,0,0.5671642,5.0927715,5.060939393329414,2.446900000000001,342.37800000000004,O=C(NCc1cccnc1)c1ccn2ncnc2n1
489,OADMET-0006110,True,True,False,,,0,0.56060606,4.5294533,4.780174066652325,1.6915999999999998,353.4700000000001,O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1Cc1cnc[nH]1
490,OADMET-0006109,True,True,False,,,0,0.55172414,4.3337536,4.642560491788322,3.1285000000000016,303.365,O=C(c1ccncc1)N1CCn2cccc2C1c1ccccc1
491,OADMET-0006108,False,False,True,2.56,,0,0.46969697,2.7024932,2.761974858684708,-0.19539999999999824,357.41400000000016,O=C(Cn1ncc(=O)c2ccccc21)N1CCNCC1
492,OADMET-0006107,True,True,False,,,0,0.516129,4.816792,5.061375385943612,2.834100000000001,319.364,O=C(c1cccnc1)N1CCn2cccc2C1c1ccccc1
493,OADMET-0006106,True,True,False,,,0,0.4520548,4.3886523,4.826768476609672,4.057500000000003,393.409,O=C(NCCCc1ccccc1)c1ccncc1
494,OADMET-0006105,True,True,True,5.905,F2_gate_active,0,0.5147059,5.591632,5.6624707632680735,2.8406200000000013,310.40099999999995,O=C(c1ccn[nH]1)N1CCN(C2CC2)c2ccccc21
495,OADMET-0006104,True,True,False,,,0,0.5507246,4.994754,4.947639849560591,2.2711000000000006,368.4370000000001,O=C(CCc1nc(C2CCCC2)no1)N1CCc2ccccc2C1
496,OADMET-0006103,False,True,True,3.765,,0,0.5735294,3.872306,4.589723640370854,3.387500000000002,391.42700000000013,O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
497,OADMET-0006102,True,True,True,4.955,mid,0,0.4918033,4.931711,4.985280037500039,1.93922,330.837,O=C1CCCN1CCCNS(=O)(=O)c1ccccc1
498,OADMET-0006101,False,False,False,,,1,0.67741936,5.029636,5.108401771333826,3.089100000000001,419.8940000000001,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1
499,OADMET-0006100,True,True,True,5.234999999999999,F2_gate_active,0,0.5147059,4.892683,5.01949558233612,2.1378999999999992,334.42000000000024,O=C(NCc1cc2n(n1)CCCC2)NC1CCCCC1
500,OADMET-0006099,True,True,False,,,0,0.5873016,4.488414,4.729204973951299,2.7688000000000015,369.46500000000015,O=C(c1ccc(=O)[nH]n1)N(Cc1ccccc1)C1CCOC1
501,OADMET-0006098,True,True,False,,,0,0.53424656,5.05657,4.9139591071123645,3.7200200000000025,338.41100000000006,O=C(c1cc2ncccc2o1)N1CCCCC1c1ncc[nH]1
502,OADMET-0006097,False,False,False,,,1,0.65217394,5.308766,5.202152880152921,3.536620000000001,451.91100000000006,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1
503,OADMET-0006096,False,True,True,2.49,,0,0.5,3.7233062,4.5290444793366245,2.863500000000002,349.337,O=C(NCc1nc2ccccc2[nH]1)C12CC(C1)C2
504,OADMET-0006095,True,True,False,,,0,0.46153846,4.1067944,4.570249563476438,3.030000000000001,423.2860000000001,O=C1CC(C(=O)Nc2ccn(Cc3ccccc3)n2)CN1
505,OADMET-0006094,True,True,True,5.165,F2_gate_active,0,0.5283019,5.2420883,5.201659765460693,4.230820000000003,329.35,O=C(NCc1nc2ccccc2[nH]1)c1ccccc1
506,OADMET-0006093,False,False,False,,,1,0.671875,5.215962,5.294229584850518,3.4545000000000012,453.44600000000014,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1
507,OADMET-0006092,True,True,True,5.795,F2_gate_active,0,0.52112675,5.419962,5.3972545467584565,2.7715199999999998,370.84000000000003,O=C(c1ccccn1)N1CCN(C2CC2)c2ccccc21
508,OADMET-0006091,True,True,True,4.94,mid,0,0.47887325,4.9806156,5.087643508623796,3.003700000000002,331.4600000000001,O=C(NC1CCOCC1)c1ccnc(N2CCCCC2)c1
509,OADMET-0006090,False,False,False,,,0,0.60294116,5.234351,5.243171315339267,3.3545200000000017,349.3810000000001,O=C(NCC1CCCC1)c1cnn(-c2ccccc2)c1
510,OADMET-0004676,False,False,True,5.085,,11,0.5744681,4.8792987,4.845481557343868,3.8146200000000023,315.31600000000003,O=S(=O)(Nc1ccccc1)c1ccccc1
511,OADMET-0004675,True,True,True,4.895,mid,0,0.44285715,4.5485945,4.812623209136984,1.7643,301.3860000000001,O=C(C1CC12CCc1ccccc12)N1CCOCC1
512,OADMET-0004674,True,True,True,4.995,mid,0,0.4375,5.1563625,5.103855162404479,3.193880000000002,296.29200000000003,c1ccc(N2CCC3(CCOC3)C2)cc1
